,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1259,1260,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1260,1261,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1261,1262,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1262,1263,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1263,1264,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1264,1265,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1265,1266,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1266,1267,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1267,1268,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1268,1269,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1269,1270,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1270,1271,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1271,1272,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1272,1273,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1273,1274,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1274,1275,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1275,1276,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1276,1277,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1277,1278,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1278,1279,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1279,1280,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1280,1281,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1281,1282,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1282,1283,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1283,1284,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1284,1285,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1285,1286,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1286,1287,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1287,1288,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1288,1289,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1289,1290,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1290,1291,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1291,1292,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1292,1293,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1293,1294,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1294,1295,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1295,1296,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1296,1297,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1297,1298,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1298,1299,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1299,1300,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1300,1301,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1301,1302,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1302,1303,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1303,1304,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1304,1305,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1305,1306,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1306,1307,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1307,1308,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1308,1309,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1309,1310,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1310,1311,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1311,1312,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1312,1313,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1313,1314,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1314,1315,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1315,1316,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1316,1317,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1317,1318,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1318,1319,2016-09-29,02:03:48,Info,CBS,Session: 30546354_2845524935 initialized by client WindowsUpdateAgent.,E36,WindowsUpdateAgent
1319,1320,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1320,1321,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1321,1322,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1322,1323,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1323,1324,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1324,1325,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1325,1326,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1326,1327,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1327,1328,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1328,1329,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1329,1330,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1330,1331,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1331,1332,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1332,1333,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1333,1334,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1334,1335,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1335,1336,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1336,1337,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1337,1338,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1338,1339,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1339,1340,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1340,1341,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1341,1342,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1342,1343,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1343,1344,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1344,1345,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1345,1346,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1346,1347,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1347,1348,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1348,1349,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1349,1350,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1350,1351,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1351,1352,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1352,1353,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1353,1354,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1354,1355,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1355,1356,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1356,1357,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1357,1358,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1358,1359,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1359,1360,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1360,1361,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1361,1362,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1362,1363,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1363,1364,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1364,1365,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1365,1366,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1366,1367,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1367,1368,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1368,1369,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1369,1370,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1370,1371,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1371,1372,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1372,1373,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1373,1374,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1374,1375,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1375,1376,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1376,1377,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1377,1378,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1378,1379,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1379,1380,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1380,1381,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1381,1382,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1382,1383,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1383,1384,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1384,1385,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1385,1386,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1386,1387,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1387,1388,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1388,1389,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1389,1390,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1390,1391,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1391,1392,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1392,1393,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1393,1394,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1394,1395,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1395,1396,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1396,1397,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1397,1398,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1398,1399,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1399,1400,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
1400,1401,2016-09-29,02:03:48,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Unrecognized {package_name} attribute.
1401,1402,2016-09-29,02:03:48,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,0x800f080d
1402,1403,2016-09-29,02:03:48,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element 
